rxns	formulas	model_ranges	ecModel_ranges	subSystems
HMR_5395	glycogenin[c] + 8 UDP-glucose[c] => glycogenin G8[c] + 8 H+[c] + 8 UDP[c]	109.495926138052	2.53307979395076e-07	Starch and sucrose metabolism
HMR_5396	glycogenin G8[c] + 3 UDP-glucose[c] => glycogenin G11[c] + 3 H+[c] + 3 UDP[c]	109.495926138052	2.53307979395076e-07	Starch and sucrose metabolism
HMR_9727	UDP-glucose[c] => H+[c] + UDP[c] + glycogen[c]	0.000448712316942768	4.55813626257413e-07	Starch and sucrose metabolism
HMR_5397	glycogenin G11[c] => glycogenin G4G7[c]	109.495926138052	2.53307979395076e-07	Starch and sucrose metabolism
HMR_5398	glycogenin G4G7[c] + 3 Pi[c] => 3 glucose-1-phosphate[c] + glycogenin G4G4[c]	109.495926138052	2.53307979395076e-07	Starch and sucrose metabolism
HMR_5399	glycogenin G4G4[c] => glycogenin G7G1[c]	109.495926138052	2.533693100528e-07	Starch and sucrose metabolism
HMR_5400	glycogenin G7G1[c] + H2O[c] => glucose[c] + glycogenin G7[c]	109.495926138052	2.533693100528e-07	Starch and sucrose metabolism
HMR_5401	glycogenin G7[c] + 7 Pi[c] => 7 glucose-1-phosphate[c] + glycogenin[c]	109.495926138052	2.53307979395076e-07	Starch and sucrose metabolism
HMR_3944	glucose-1-phosphate[c] + H+[c] + UTP[c] => PPi[c] + UDP-glucose[c]	1000	0.0158735543102209	Galactose metabolism
HMR_4128	UDP-galactose[c] <=> UDP-glucose[c]	656.975556828286	5.6634768055841e-11	Galactose metabolism
HMR_4130	ATP[c] + galactose[c] => ADP[c] + alpha-D-galactose-1-phosphate[c] + H+[c]	656.975556828298	7.18086587806739e-11	Galactose metabolism
HMR_4131	glucose-1-phosphate[c] + UDP-galactose[c] <=> alpha-D-galactose-1-phosphate[c] + UDP-glucose[c]	1656.97555682828	0.020530240379575	Galactose metabolism
HMR_4132	galactose-1-phosphate[c] + UDP-glucose[c] => glucose-1-phosphate[c] + UDP-galactose[c]	656.975556828298	7.65393284188875e-11	Galactose metabolism
HMR_4414	ATP[c] + galactose[c] => ADP[c] + galactose-1-phosphate[c] + H+[c]	656.975556828298	7.65393284188875e-11	Galactose metabolism
HMR_4774	CDP[c] + H+[c] + tagatose-1,6-bisphosphate[c] <=> CTP[c] + D-tagatose-6-phosphate[c]	2000	0.199258031720995	Galactose metabolism
HMR_4775	D-tagatose-6-phosphate[c] + ITP[c] <=> H+[c] + IDP[c] + tagatose-1,6-bisphosphate[c]	2000	0.199258031028195	Galactose metabolism
HMR_8767	alpha-D-galactose-1-phosphate[c] + H+[c] + UTP[c] => PPi[c] + UDP-galactose[c]	1000	0.015919505609644	Galactose metabolism
HMR_4297	ATP[c] + fructose-6-phosphate[c] => ADP[c] + fructose-2,6-bisphosphate[c] + H+[c]	893.053490521074	0.000104953181795597	Fructose and mannose metabolism
HMR_4315	D-glucitol[c] + NAD+[c] <=> fructose[c] + H+[c] + NADH[c]	1000	0.00370761248167373	Fructose and mannose metabolism
HMR_4316	D-glucitol[c] + NADP+[c] <=> glucose[c] + H+[c] + NADPH[c]	1000	1.16694900274957	Fructose and mannose metabolism
HMR_4319	ATP[c] + fructose[c] => ADP[c] + fructose-6-phosphate[c] + H+[c]	1000	0.00343153886255325	Fructose and mannose metabolism
HMR_4706	fructose-2,6-bisphosphate[c] + H2O[c] => fructose-6-phosphate[c] + Pi[c]	893.053490521074	0.000104953181795597	Fructose and mannose metabolism
HMR_4590	H+[c] + L-xylulose[c] + NADPH[c] => NADP+[c] + xylitol[c]	1000	0.00306922806770388	Pentose and glucuronate interconversions
HMR_4591	NAD+[c] + xylitol[c] => H+[c] + L-xylulose[c] + NADH[c]	1000	0.00306922806770388	Pentose and glucuronate interconversions
HMR_8729	H2O[c] + UDP-glucuronate[c] => glucuronate[c] + H+[c] + UDP[c]	0.000457328653899414	4.64635055270422e-07	Pentose and glucuronate interconversions
HMR_1568	acetaldehyde[c] + H2O[c] + NAD+[c] => acetate[c] + 2 H+[c] + NADH[c]	1000	0.000124878658724015	Pyruvate metabolism
HMR_3853	GSH[c] + methylglyoxal[c] => (R)-S-lactoylglutathione[c]	893.053490521076	0.0069525397109329	Pyruvate metabolism
HMR_3854	H+[c] + methylglyoxal[c] + NADH[c] => lactaldehyde[c] + NAD+[c]	893.053490521109	0.00669388279474425	Pyruvate metabolism
HMR_3855	H+[c] + lactaldehyde[c] + NADPH[c] => NADP+[c] + propane-1,2-diol[c]	1000	0.239845197881638	Pyruvate metabolism
HMR_3857	(R)-S-lactoylglutathione[c] + H2O[c] => D-lactate[c] + GSH[c] + H+[c]	893.053490521104	0.00695253971093246	Pyruvate metabolism
HMR_3859	D-lactate[c] + 2 ferricytochrome C[m] => 2 ferrocytochrome C[m] + 2 H+[c] + pyruvate[c]	1000	0.00113432436937548	Pyruvate metabolism
HMR_4091	malate[m] + NADP+[m] => CO2[m] + NADPH[m] + pyruvate[m]	1000	0.0259659062238591	Pyruvate metabolism
HMR_4103	GTP[m] + OAA[m] => CO2[m] + GDP[m] + PEP[m]	1000	0.0401916431567881	Pyruvate metabolism
HMR_4143	ATP[m] + HCO3-[m] + pyruvate[m] => ADP[m] + H+[m] + OAA[m] + Pi[m]	1000	0.000114356415623704	Pyruvate metabolism
HMR_4193	CDP[c] + H+[c] + PEP[c] => CTP[c] + pyruvate[c]	1000	0.857535778746847	Pyruvate metabolism
HMR_8497	H+[c] + methylglyoxal[c] + NADPH[c] => hydroxyacetone[c] + NADP+[c]	893.053490521101	0.00655420512952931	Pyruvate metabolism
HMR_8500	H+[c] + hydroxyacetone[c] + NADPH[c] => NADP+[c] + propane-1,2-diol[c]	893.053490521101	0.00655420512952931	Pyruvate metabolism
HMR_8501	H+[c] + methylglyoxal[c] + NADPH[c] => D-lactaldehyde[c] + NADP+[c]	893.053490521118	0.00658616403044343	Pyruvate metabolism
HMR_8502	(R)-S-lactoylglutathione[c] + H+[c] + NADH[c] <=> D-lactaldehyde[c] + GSH[c] + NAD+[c]	1786.10698104216	0.0129098289936313	Pyruvate metabolism
HMR_8503	H2O[c] + lactaldehyde[c] + NAD+[c] => 2 H+[c] + L-lactate[c] + NADH[c]	893.053490521078	0.00614457375754207	Pyruvate metabolism
HMR_8506	H2O[m] + lactaldehyde[m] + NAD+[m] => 2 H+[m] + L-lactate[m] + NADH[m]	746.738162775767	0.00229234122663735	Pyruvate metabolism
HMR_8507	NAD+[c] + propane-1,2-diol[c] => D-lactaldehyde[c] + H+[c] + NADH[c]	1000	0.220119063968665	Pyruvate metabolism
HMR_8508	NAD+[c] + propane-1,2-diol[c] => H+[c] + lactaldehyde[c] + NADH[c]	1000	0.239845197881679	Pyruvate metabolism
HMR_8509	D-lactaldehyde[c] + H+[c] + NADPH[c] => NADP+[c] + propane-1,2-diol[c]	1000	0.220119063968894	Pyruvate metabolism
HMR_8512	D-lactate[c] + NAD+[c] <=> H+[c] + NADH[c] + pyruvate[c]	1893.05349052107	0.00808686384219737	Pyruvate metabolism
HMR_8514	2 ferricytochrome C[m] + L-lactate[c] => 2 ferrocytochrome C[m] + 2 H+[c] + pyruvate[c]	1000	0.000193491283019858	Pyruvate metabolism
HMR_8516	DHAP[c] => methylglyoxal[c] + Pi[c]	893.053490521097	0.00695253968973741	Pyruvate metabolism
HMR_4280	H+[m] + NADH[m] + pyruvate[m] <=> L-lactate[m] + NAD+[m]	2000	0.13259622527512	Pyruvate metabolism
HMR_3212	FAD[m] + propanoyl-CoA[m] => acrylyl-CoA[m] + FADH2[m]	662.109917779148	0.000986022617354456	Propanoate metabolism
HMR_3797	AMP[m] + PPi[m] + propanoyl-CoA[m] <=> ATP[m] + CoA[m] + propanoate[m]	2000	0.100326297591756	Propanoate metabolism
HMR_3800	2-oxobutyrate[m] + CoA[m] + NAD+[m] => CO2[m] + NADH[m] + propanoyl-CoA[m]	999.989161515021	0.000986022617353103	Propanoate metabolism
HMR_4105	H+[c] + malonyl-CoA[c] => acetyl-CoA[c] + CO2[c]	714.442792416856	0.00209525512367283	Propanoate metabolism
HMR_4106	H+[m] + malonyl-CoA[m] => acetyl-CoA[m] + CO2[m]	1000	0.0020029583420621	Propanoate metabolism
HMR_4282	3-oxopropanoate[m] + CoA[m] + NAD+[m] => acetyl-CoA[m] + CO2[m] + NADH[m]	662.109917779141	0.000986022614334032	Propanoate metabolism
HMR_4331	AMP[c] + H+[c] + propanoyl-CoA[c] <=> CoA[c] + propinol adenylate[c]	656.97555682828	0.0104808430816479	Propanoate metabolism
HMR_4459	ATP[c] + H+[c] + propanoate[c] => PPi[c] + propinol adenylate[c]	656.97555682828	0.0104808431135717	Propanoate metabolism
HMR_4460	ATP[m] + H+[m] + propanoate[m] <=> PPi[m] + propinol adenylate[m]	2000	0.142438761041423	Propanoate metabolism
HMR_4497	hydracrylate[m] + NAD+[m] => 3-oxopropanoate[m] + H+[m] + NADH[m]	662.109917779141	0.000986022614334032	Propanoate metabolism
HMR_4741	3-hydroxypropionyl-CoA[m] + H2O[m] => CoA[m] + H+[m] + hydracrylate[m]	662.109917779141	0.000986022614334032	Propanoate metabolism
HMR_1434	acetoacetyl-CoA[c] + CoA[c] <=> 2 acetyl-CoA[c]	279.750798215393	1.93884672165931e-06	Butanoate metabolism
HMR_3163	butyryl-CoA[m] + FAD[m] => crotonyl-CoA[m] + FADH2[m]	318.887341397502	9.90672169470755e-05	Butanoate metabolism
HMR_5351	2-hydroxybutyrate[c] + NAD+[c] <=> 2-oxobutyrate[c] + H+[c] + NADH[c]	1000	0.281665711772377	Butanoate metabolism
HMR_4052	ATP[c] + ribose-5-phosphate[c] => AMP[c] + H+[c] + PRPP[c]	907.188907542901	0.00135090225687129	Pentose phosphate pathway
HMR_4304	glucose-6-phosphate[r] + NADP+[r] => glucono-1,5-lactone-6-phosphate[r] + H+[r] + NADPH[r]	0.00296667109399098	3.01417251577434e-06	Pentose phosphate pathway
HMR_4306	glucono-1,5-lactone-6-phosphate[c] + H+[c] + NADPH[c] <=> glucose-6-phosphate[c] + NADP+[c]	2000	0.678196547309858	Pentose phosphate pathway
HMR_4352	ribose-5-phosphate[c] <=> ribulose-5-phosphate[c]	1333.76327712774	0.0443143006463795	Pentose phosphate pathway
HMR_4354	ribose-1-phosphate[c] <=> ribose-5-phosphate[c]	1907.87912848467	0.00130659572214218	Pentose phosphate pathway
HMR_4398	2-deoxy-D-ribose-5-phosphate[c] <=> acetaldehyde[c] + GAP[c]	1000	0.000124878655701099	Pentose phosphate pathway
HMR_4404	D-xylulose-5-phosphate[c] + erythrose-4-phosphate[c] <=> fructose-6-phosphate[c] + GAP[c]	1165.69492064341	0.0197377823971282	Pentose phosphate pathway
HMR_4474	6-phospho-D-gluconate[c] + NADP+[c] => CO2[c] + NADPH[c] + ribulose-5-phosphate[c]	1000	0.521161452168117	Pentose phosphate pathway
HMR_4477	D-xylulose-5-phosphate[c] <=> ribulose-5-phosphate[c]	2000	20.7537903746262	Pentose phosphate pathway
HMR_4501	D-xylulose-5-phosphate[c] + ribose-5-phosphate[c] <=> GAP[c] + sedoheptulose-7-phosphate[c]	1165.69492064341	0.0197377819505581	Pentose phosphate pathway
HMR_4565	GAP[c] + sedoheptulose-7-phosphate[c] <=> erythrose-4-phosphate[c] + fructose-6-phosphate[c]	1398.70008077194	0.0149245560855067	Pentose phosphate pathway
HMR_4567	ADP[c] + H+[c] + sedoheptulose-1,7-bisphosphate[c] <=> ATP[c] + sedoheptulose-7-phosphate[c]	2000	0.109244240075622	Pentose phosphate pathway
HMR_4625	glucono-1,5-lactone-6-phosphate[c] + H2O[c] => 6-phospho-D-gluconate[c] + H+[c]	1000	0.519521117462489	Pentose phosphate pathway
HMR_4710	2-deoxy-D-ribose-1-phosphate[c] <=> 2-deoxy-D-ribose-5-phosphate[c]	1628.07663118396	0.0105510515853539	Pentose phosphate pathway
HMR_8074	ATP[c] + deoxyribose[c] => 2-deoxy-D-ribose-5-phosphate[c] + ADP[c] + H+[c]	893.053490521096	0.0104261728982977	Pentose phosphate pathway
HMR_8653	glucono-1,5-lactone-6-phosphate[r] + H+[r] + NADH[r] <=> glucose-6-phosphate[r] + NAD+[r]	0.00296667109398641	3.70915120367068e-06	Pentose phosphate pathway
HMR_3998	ADP[c] + H2O[c] => AMP[c] + H+[c] + Pi[c]	893.053490521107	0.0289955021353471	Purine metabolism
HMR_4000	ATP[c] => cAMP[c] + PPi[c]	656.975556828313	0.0072664336643104	Purine metabolism
HMR_4002	2 ADP[c] <=> AMP[c] + ATP[c]	2000	2.71319874660901	Purine metabolism
HMR_4004	2 ADP[m] <=> AMP[m] + ATP[m]	2000	0.26771019812855	Purine metabolism
HMR_4010	AMP[c] + H2O[c] => adenosine[c] + Pi[c]	893.053490521107	0.000773361012409812	Purine metabolism
HMR_4081	AMP[s] + H2O[s] => adenosine[s] + Pi[s]	297.684496840356	0.000742040795521063	Purine metabolism
HMR_4082	AMP[m] + H2O[m] => adenosine[m] + Pi[m]	1000	0.000673718557337678	Purine metabolism
HMR_4012	adenosine[c] + ATP[c] => ADP[c] + AMP[c] + H+[c]	1000	0.000683851090789722	Purine metabolism
HMR_4014	cAMP[c] + H2O[c] => AMP[c] + H+[c]	656.975556828301	0.0072664336643104	Purine metabolism
HMR_4020	ADP[c] + GDP[c] <=> ATP[c] + GMP[c]	999.55553259851	0.0137066599591039	Purine metabolism
HMR_4022	GTP[c] => cGMP[c] + PPi[c]	656.975556828291	0.00709683876780187	Purine metabolism
HMR_4038	FAICAR[c] <=> H2O[c] + IMP[c]	224.546962867988	1.01050260377477e-05	Purine metabolism
HMR_4040	H2O[c] + IMP[c] + NAD+[c] => H+[c] + NADH[c] + xanthosine-5-phosphate[c]	656.975556828289	0.000381992443085548	Purine metabolism
HMR_4042	aspartate[c] + GTP[c] + IMP[c] => adenylosuccinate[c] + GDP[c] + 2 H+[c] + Pi[c]	502.329669129813	0.00124311142837574	Purine metabolism
HMR_4046	ATP[c] + glutamine[c] + H2O[c] + xanthosine-5-phosphate[c] => AMP[c] + glutamate[c] + GMP[c] + 2 H+[c] + PPi[c]	657.479541148308	0.000529953169779607	Purine metabolism
HMR_4048	cGMP[c] + H2O[c] => GMP[c] + H+[c]	656.975556828283	0.00709683857427486	Purine metabolism
HMR_4080	AMP[c] + H2O[c] => IMP[c] + NH3[c]	502.32966912981	0.00124311142837785	Purine metabolism
HMR_4085	AMP[c] + PPi[c] <=> adenine[c] + PRPP[c]	1893.1002427293	0.000674044373922608	Purine metabolism
HMR_4086	AMP[s] + PPi[s] <=> adenine[s] + PRPP[s]	0.0333333333344399	2.58291770169122e-05	Purine metabolism
HMR_4135	ADP[m] + GDP[m] <=> ATP[m] + GMP[m]	1000	8.11814565297997e-05	Purine metabolism
HMR_4168	GTP[c] + H2O[c] => GMP[c] + H+[c] + PPi[c]	656.975556828296	0.0137066599173429	Purine metabolism
HMR_4171	GDP[c] + H+[c] + PEP[c] => GTP[c] + pyruvate[c]	1000	0.133264406258666	Purine metabolism
HMR_4406	glutamine[c] + H2O[c] + PRPP[c] => 5-phosphoribosylamine[c] + glutamate[c] + PPi[c]	224.546962867988	1.01050183850759e-05	Purine metabolism
HMR_4412	AMP[c] + fumarate[c] <=> adenylosuccinate[c]	502.329669129813	0.00124311143215861	Purine metabolism
HMR_4417	H2O[c] + IMP[c] => inosine[c] + Pi[c]	581.09811814221	0.000890434682884411	Purine metabolism
HMR_4418	IMP[c] + PPi[c] <=> hypoxanthine[c] + PRPP[c]	726.372647677758	0.000909537900897428	Purine metabolism
HMR_4419	GMP[c] + H+[c] + NADPH[c] => IMP[c] + NADP+[c] + NH3[c]	656.975556828281	0.000314067324673966	Purine metabolism
HMR_4421	dADP[c] + H+[c] + PEP[c] => dATP[c] + pyruvate[c]	1000	2.32730900056093	Purine metabolism
HMR_4449	GMP[c] + H2O[c] => guanosine[c] + Pi[c]	893.053490521071	0.000918080348865954	Purine metabolism
HMR_4451	ADP[m] + GMP[m] + H+[m] => ATP[m] + guanosine[m]	1000	8.11814548291601e-05	Purine metabolism
HMR_4452	GMP[c] + PPi[c] <=> guanine[c] + PRPP[c]	1555.31274533576	0.00135467232822794	Purine metabolism
HMR_4453	ATP[c] + NH3[c] + xanthosine-5-phosphate[c] => AMP[c] + GMP[c] + H+[c] + PPi[c]	657.479541148319	0.000894078475978944	Purine metabolism
HMR_4480	ADP[c] + dADP[c] <=> ATP[c] + dAMP[c]	2000	0.600389455062425	Purine metabolism
HMR_4481	adenosine[c] + H2O[c] => inosine[c] + NH3[c]	502.32966912981	0.000517777332487685	Purine metabolism
HMR_4482	adenosine[s] + H2O[s] => inosine[s] + NH3[s]	502.329669129813	0.000516869010200302	Purine metabolism
HMR_4486	glucose[c] + ITP[c] => glucose-6-phosphate[c] + H+[c] + IDP[c]	1000	0.0871565940787527	Purine metabolism
HMR_4487	dATP[c] + glucose[c] => dADP[c] + glucose-6-phosphate[c] + H+[c]	1000	0.0997308885866705	Purine metabolism
HMR_4488	fructose[c] + ITP[c] => fructose-6-phosphate[c] + H+[c] + IDP[c]	1000	0.00356082687600655	Purine metabolism
HMR_4489	dATP[c] + fructose[c] => dADP[c] + fructose-6-phosphate[c] + H+[c]	1000	0.00357926420736021	Purine metabolism
HMR_4573	dGDP[c] + H+[c] + PEP[c] => dGTP[c] + pyruvate[c]	1000	2.32727903714913	Purine metabolism
HMR_4574	inosine[c] + Pi[c] <=> hypoxanthine[c] + ribose-1-phosphate[c]	1162.19623628444	0.0149097740621954	Purine metabolism
HMR_4600	ATP[c] + deoxyguanosine[c] => ADP[c] + dGMP[c] + H+[c]	1000	0.00438534503420317	Purine metabolism
HMR_4602	dGMP[c] + H2O[c] => deoxyguanosine[c] + Pi[c]	893.05349052106	0.00432541400905809	Purine metabolism
HMR_4603	2-deoxy-D-ribose-1-phosphate[c] + guanine[c] <=> deoxyguanosine[c] + Pi[c]	1893.0534905211	0.000517618281462949	Purine metabolism
HMR_4611	ATP[c] + thioredoxin[c] => dATP[c] + H2O[c] + oxidized thioredoxin[c]	999.939949032445	8.46545168448701e-05	Purine metabolism
HMR_4612	ADP[c] + thioredoxin[c] => dADP[c] + H2O[c] + oxidized thioredoxin[c]	999.939949032445	8.46561593027625e-05	Purine metabolism
HMR_4614	GTP[c] + thioredoxin[c] => dGTP[c] + H2O[c] + oxidized thioredoxin[c]	999.55553259851	7.67959558921364e-05	Purine metabolism
HMR_4615	GDP[c] + thioredoxin[c] => dGDP[c] + H2O[c] + oxidized thioredoxin[c]	999.55553259851	7.68043128272378e-05	Purine metabolism
HMR_4617	CTP[c] + thioredoxin[c] => dCTP[c] + H2O[c] + oxidized thioredoxin[c]	595.429044648265	0.000138952645860109	Purine metabolism
HMR_4618	thioredoxin[c] + UTP[c] => dUTP[c] + H2O[c] + oxidized thioredoxin[c]	999.939949032445	7.84229224558956e-05	Purine metabolism
HMR_4619	CDP[c] + thioredoxin[c] => dCDP[c] + H2O[c] + oxidized thioredoxin[c]	595.42904464828	0.000138951575511622	Purine metabolism
HMR_4621	thioredoxin[c] + UDP[c] => dUDP[c] + H2O[c] + oxidized thioredoxin[c]	999.939949032445	7.84215109800215e-05	Purine metabolism
HMR_4651	guanosine[c] + Pi[c] <=> guanine[c] + ribose-1-phosphate[c]	1437.98370455219	0.00128896595051626	Purine metabolism
HMR_4663	Pi[c] + xanthosine[c] <=> ribose-1-phosphate[c] + xanthine[c]	893.053490521094	0.000731329581355245	Purine metabolism
HMR_4664	PRPP[c] + xanthine[c] => PPi[c] + xanthosine-5-phosphate[c]	893.053490521094	0.000731329581355911	Purine metabolism
HMR_4694	deoxyadenosine[c] + H2O[c] => deoxyinosine[c] + NH3[c]	502.329669129815	0.000439654789630031	Purine metabolism
HMR_4695	2-deoxy-D-ribose-1-phosphate[c] + adenine[c] <=> deoxyadenosine[c] + Pi[c]	1893.05349052106	0.000609039195066475	Purine metabolism
HMR_4705	H2O[c] + xanthosine-5-phosphate[c] => Pi[c] + xanthosine[c]	893.053490521094	0.000731329601301511	Purine metabolism
HMR_4709	2-deoxy-D-ribose-1-phosphate[c] + hypoxanthine[c] <=> deoxyinosine[c] + Pi[c]	1083.42778727202	0.0922498430941779	Purine metabolism
HMR_4799	5-phosphoribosylamine[c] + ATP[c] + glycine[c] => ADP[c] + GAR[c] + H+[c] + Pi[c]	224.546962867981	1.01050183850759e-05	Purine metabolism
HMR_4802	5-phosphoribosylformylglycinamidine[c] + ATP[c] => ADP[c] + AIR[c] + 2 H+[c] + Pi[c]	224.546962867981	1.01050183850759e-05	Purine metabolism
HMR_4804	5-phosphoribosyl-4-carboxy-5-aminoimidazole[c] + H+[c] <=> AIR[c] + CO2[c]	224.54696286798	1.01050251846146e-05	Purine metabolism
HMR_4808	ATP[c] + glutamine[c] + H2O[c] + N-formyl-GAR[c] => 5-phosphoribosylformylglycinamidine[c] + ADP[c] + glutamate[c] + H+[c] + Pi[c]	224.546962867988	1.01050183850759e-05	Purine metabolism
HMR_4810	5-phosphoribosyl-4-carboxy-5-aminoimidazole[c] + aspartate[c] + ATP[c] => ADP[c] + H+[c] + Pi[c] + SAICAR[c]	224.546962867981	1.01050183850759e-05	Purine metabolism
HMR_4812	AICAR[c] + fumarate[c] <=> SAICAR[c]	224.54696286798	1.01050151020417e-05	Purine metabolism
HMR_4814	10-formyl-THF[c] + AICAR[c] <=> FAICAR[c] + THF[c]	224.546962867988	1.01050252597379e-05	Purine metabolism
HMR_5301	GTP[c] + uridine[c] => GDP[c] + H+[c] + UMP[c]	1000	0.00598897254945141	Purine metabolism
HMR_5353	ADP[c] + dGDP[c] <=> ATP[c] + dGMP[c]	1893.05349052109	0.000217899092270043	Purine metabolism
HMR_7144	ADP-ribose[c] + H2O[c] => AMP[c] + 2 H+[c] + ribose-5-phosphate[c]	437.983704552186	0.00251233198987369	Purine metabolism
HMR_4016	ADP[c] + GTP[c] <=> ATP[c] + GDP[c]	2000	1.08097789024062	Purine metabolism
HMR_4018	ADP[m] + GTP[m] <=> ATP[m] + GDP[m]	2000	0.267706101896873	Purine metabolism
HMR_4291	ADP[c] + ITP[c] <=> ATP[c] + IDP[c]	2000	0.200707365203342	Purine metabolism
HMR_4420	ADP[m] + dATP[m] => ATP[m] + dADP[m]	1000	2.32668963675163	Purine metabolism
